Provinsi,Kabupaten/Kota,Kecamatan,Harga per Kg
Aceh,Aceh Barat,Arongan Lambalek,10000
Aceh,Aceh Barat,Bubon,10000
Aceh,Aceh Barat,Johan Pahlawan,10000
Aceh,Aceh Barat,Kaway Xvi,10000
Aceh,Aceh Barat,Meureubo,10000
Aceh,Aceh Barat,Pantai Ceuremen,10000
Aceh,Aceh Barat,Panton Reu,10000
Aceh,Aceh Barat,Samatiga,10000
Aceh,Aceh Barat,Sungai Mas,10000
Aceh,Aceh Barat,Woyla,10000
Aceh,Aceh Barat,Woyla Barat,10000
Aceh,Aceh Barat,Woyla Timur,10000
Aceh,Aceh Barat Daya,Babah Rot,10000
Aceh,Aceh Barat Daya,Blang Pidie,10000
Aceh,Aceh Barat Daya,Jeumpa-Blp,10000
Aceh,Aceh Barat Daya,Kuala Batee,10000
Aceh,Aceh Barat Daya,Lembah Sabil,10000
Aceh,Aceh Barat Daya,Manggeng,10000
Aceh,Aceh Barat Daya,Setia,10000
Aceh,Aceh Barat Daya,Susoh,10000
Aceh,Aceh Barat Daya,Tangan-Tangan,10000
Aceh,Aceh Besar,Baitussalam,10000
Aceh,Aceh Besar,Blang Bintang,10000
Aceh,Aceh Besar,Darul Imarah,10000
Aceh,Aceh Besar,Darul Kamal,10000
Aceh,Aceh Besar,Darussalam,10000
Aceh,Aceh Besar,Indrapuri,10000
Aceh,Aceh Besar,Ingin Jaya,10000
Aceh,Aceh Besar,Jantho,10000
Aceh,Aceh Besar,Krueng Barona Jaya,10000
Aceh,Aceh Besar,Kuta Baro,10000
Aceh,Aceh Besar,Kuta Cot Glie,10000
Aceh,Aceh Besar,Kuta Malaka,10000
Aceh,Aceh Besar,Lembah Seulawah,10000
Aceh,Aceh Besar,Leupung,10000
Aceh,Aceh Besar,Lho Nga,10000
Aceh,Aceh Besar,Lhoong,10000
Aceh,Aceh Besar,Mesjid Raya,10000
Aceh,Aceh Besar,Montasik,10000
Aceh,Aceh Besar,Peukan Bada ,10000
Aceh,Aceh Besar,Pulo Aceh,10000
Aceh,Aceh Besar,Seulimum,10000
Aceh,Aceh Besar,Simpang Tiga-Jto,10000
Aceh,Aceh Besar,Suka Makmur,10000
Aceh,Aceh Jaya,Darul Hikmah,10000
Aceh,Aceh Jaya,Indra Jaya,10000
Aceh,Aceh Jaya,Jaya,10000
Aceh,Aceh Jaya,Keude Panga,10000
Aceh,Aceh Jaya,Krueng Sabee,10000
Aceh,Aceh Jaya,Pasie Raya,10000
Aceh,Aceh Jaya,Sampoiniet,10000
Aceh,Aceh Jaya,Setia Bakti,10000
Aceh,Aceh Jaya,Teunom,10000
Aceh,Aceh Selatan,Bakongan,10000
Aceh,Aceh Selatan,Bakongan Timur,10000
Aceh,Aceh Selatan,Kluet Selatan,10000
Aceh,Aceh Selatan,Kluet Tengah,10000
Aceh,Aceh Selatan,Kluet Timur,10000
Aceh,Aceh Selatan,Kluet Utara,10000
Aceh,Aceh Selatan,Kota Bahagia,10000
Aceh,Aceh Selatan,Labuhan Haji Barat,10000
Aceh,Aceh Selatan,Labuhan Haji Timur,10000
Aceh,Aceh Selatan,Labuhan Haji-Tpk,10000
Aceh,Aceh Selatan,Meukek,10000
Aceh,Aceh Selatan,Pasie Raja,10000
Aceh,Aceh Selatan,Sama Dua,10000
Aceh,Aceh Selatan,Sawang-Tpk,10000
Aceh,Aceh Selatan,Tapak Tuan,10000
Aceh,Aceh Selatan,Trumon,10000
Aceh,Aceh Selatan,Trumon Tengah,10000
Aceh,Aceh Selatan,Trumon Timur,10000
Aceh,Aceh Singkil,Danau Paris,10000
Aceh,Aceh Singkil,Gunung Meriah-Snk,10000
Aceh,Aceh Singkil,Kota Baharu,10000
Aceh,Aceh Singkil,Kuala Baru,10000
Aceh,Aceh Singkil,Pulau Banyak,10000
Aceh,Aceh Singkil,Pulau Banyak Barat,10000
Aceh,Aceh Singkil,Simpang Kanan-Snk,10000
Aceh,Aceh Singkil,Singkil Utara,10000
Aceh,Aceh Singkil,Singkil-Snk,10000
Aceh,Aceh Singkil,Singkohor,10000
Aceh,Aceh Singkil,Suro Makmur,10000
Aceh,Aceh Tamiang,Banda Mulia,10000
Aceh,Aceh Tamiang,Bandar Pusaka,10000
Aceh,Aceh Tamiang,Bendahara,10000
Aceh,Aceh Tamiang,Karang Baru,10000
Aceh,Aceh Tamiang,Kejuruan Muda,10000
Aceh,Aceh Tamiang,Kuala Simpang,10000
Aceh,Aceh Tamiang,Manyak Payed,10000
Aceh,Aceh Tamiang,Rantau,10000
Aceh,Aceh Tamiang,Sekerak,10000
Aceh,Aceh Tamiang,Seruway,10000
Aceh,Aceh Tamiang,Tamiang Hulu,10000
Aceh,Aceh Tamiang,Tenggulum,10000
Aceh,Aceh Tengah,Atu Lintang,10000
Aceh,Aceh Tengah,Bebesen,10000
Aceh,Aceh Tengah,Bies,10000
Aceh,Aceh Tengah,Bintang,10000
Aceh,Aceh Tengah,Celala,10000
Aceh,Aceh Tengah,Jagong Jeget,10000
Aceh,Aceh Tengah,Kebanyakan ,10000
Aceh,Aceh Tengah,Ketol,10000
Aceh,Aceh Tengah,Kute Panang,10000
Aceh,Aceh Tengah,Laut Tawar,10000
Aceh,Aceh Tengah,Linge,10000
Aceh,Aceh Tengah,Pegasing,10000
Aceh,Aceh Tengah,Rusip Antara,10000
Aceh,Aceh Tengah,Silih Nara,10000
Aceh,Aceh Tenggara,Babul Makmur,10000
Aceh,Aceh Tenggara,Babul Rahmah,10000
Aceh,Aceh Tenggara,Babussalam,10000
Aceh,Aceh Tenggara,Badar,10000
Aceh,Aceh Tenggara,Bambel,10000
Aceh,Aceh Tenggara,Bukit Tusam,10000
Aceh,Aceh Tenggara,Darul Hasanah,10000
Aceh,Aceh Tenggara,Deleng Pokhisen,10000
Aceh,Aceh Tenggara,Ketambe,10000
Aceh,Aceh Tenggara,Lawe Alas,10000
Aceh,Aceh Tenggara,Lawe Sigala-Gala,10000
Aceh,Aceh Tenggara,Lawe Sumur,10000
Aceh,Aceh Tenggara,Leuser,10000
Aceh,Aceh Tenggara,Lowe Bulen,10000
Aceh,Aceh Tenggara,Semadam,10000
Aceh,Aceh Tenggara,Tanah Alas,10000
Aceh,Aceh Timur,Banda Alam,10000
Aceh,Aceh Timur,Birem Bayeun,10000
Aceh,Aceh Timur,Darul Aman,10000
Aceh,Aceh Timur,Darul Falah,10000
Aceh,Aceh Timur,Darul Ihsan,10000
Aceh,Aceh Timur,Idi Rayeuk,10000
Aceh,Aceh Timur,Idi Timur,10000
Aceh,Aceh Timur,Idi Tunong,10000
Aceh,Aceh Timur,Indra Makmur,10000
Aceh,Aceh Timur,Julok,10000
Aceh,Aceh Timur,Madat,10000
Aceh,Aceh Timur,Nurussalam,10000
Aceh,Aceh Timur,Pante Bidari ,10000
Aceh,Aceh Timur,Peidawa,10000
Aceh,Aceh Timur,Peunaron,10000
Aceh,Aceh Timur,Peureulak,10000
Aceh,Aceh Timur,Peureulak Barat,10000
Aceh,Aceh Timur,Pereulak Timur,10000
Aceh,Aceh Timur,Rantau Selamat,10000
Aceh,Aceh Timur,Ranto Peureulak,10000
Aceh,Aceh Timur,Serba Jadi-Idr,10000
Aceh,Aceh Timur,Simpang Jernih,10000
Aceh,Aceh Timur,Simpang Ulim,10000
Aceh,Aceh Timur,Sungai Raya-Idr,10000
Aceh,Aceh Utara,Baktiya,10000
Aceh,Aceh Utara,Baktiya Barat,10000
Aceh,Aceh Utara,Banda Baru,10000
Aceh,Aceh Utara,Cot Girek,10000
Aceh,Aceh Utara,Dewantara,10000
Aceh,Aceh Utara,Geuredong Pase,10000
Aceh,Aceh Utara,Kuta Makmur,10000
Aceh,Aceh Utara,Langkahan ,10000
Aceh,Aceh Utara,Lapang,10000
Aceh,Aceh Utara,Lhoksukon,10000
Aceh,Aceh Utara,Matangkuli,10000
Aceh,Aceh Utara,Meurah Mulia ,10000
Aceh,Aceh Utara,Muara Batu,10000
Aceh,Aceh Utara,Nibong,10000
Aceh,Aceh Utara,Nisam,10000
Aceh,Aceh Utara,Nisam Antara,10000
Aceh,Aceh Utara,Paya Bakong,10000
Aceh,Aceh Utara,Pirak timur,10000
Aceh,Aceh Utara,Samudera,10000
Aceh,Aceh Utara,Sawang-Lsn,10000
Aceh,Aceh Utara,Seunuddon,10000
Aceh,Aceh Utara,Simpang Kramat,10000
Aceh,Aceh Utara,Syamtalira Aron,10000
Aceh,Aceh Utara,Syamtalira Bayu,10000
Aceh,Aceh Utara,Tanah Jambo Aye,10000
Aceh,Aceh Utara,Tanah Luas,10000
Aceh,Aceh Utara,Tanah Pasir,10000
Aceh,Bener Meriah,Bener Kelipah,10000
Aceh,Bener Meriah,Bukit ,10000
Aceh,Bener Meriah,Gajah Putih,10000
Aceh,Bener Meriah,Mesidah,10000
Aceh,Bener Meriah,Permata ,10000
Aceh,Bener Meriah,Pintu Rime Gayo,10000
Aceh,Bener Meriah,Syiah Utama,10000
Aceh,Bener Meriah,Timang Gajah,10000
Aceh,Bener Meriah,Wih Pesam,10000
Aceh,Bireuen,Ganda Pura,10000
Aceh,Bireuen,Jangka,10000
Aceh,Bireuen,Jeumpa-Brw,10000
Aceh,Bireuen,Jeunieb,10000
Aceh,Bireuen,Juli,10000
Aceh,Bireuen,Kota Juang,10000
Aceh,Bireuen,Kuala-Brw,10000
Aceh,Bireuen,Kuta Blang,10000
Aceh,Bireuen,Makmur,10000
Aceh,Bireuen,Pandrah,10000
Aceh,Bireuen,Peudada,10000
Aceh,Bireuen,Peusangan,10000
Aceh,Bireuen,Peusangan Selatan,10000
Aceh,Bireuen,Peusangan Siblah Krueng,10000
Aceh,Bireuen,Plimbang,10000
Aceh,Bireuen,Samalanga,10000
Aceh,Bireuen,Simpang Mamplam,10000
Aceh,Gayo Lues,Blang Jerango,10000
Aceh,Gayo Lues,Blang Kejeren,10000
Aceh,Gayo Lues,Blang Pegayon,10000
Aceh,Gayo Lues,Dabun Gelang,10000
Aceh,Gayo Lues,Kuta Panjang,10000
Aceh,Gayo Lues,Pantan Cuaca,10000
Aceh,Gayo Lues,Pining,10000
Aceh,Gayo Lues,Putri Betung,10000
Aceh,Gayo Lues,Rikit Gaib,10000
Aceh,Gayo Lues,Terangun,10000
Aceh,Gayo Lues,Teripe Jaya,10000
Aceh,Nagan Raya,Beutong,10000
Aceh,Nagan Raya,Beutong Ateuh Banggalang,10000
Aceh,Nagan Raya,Darul Makmur,10000
Aceh,Nagan Raya,Kuala Pesisir,10000
Aceh,Nagan Raya,Kuala-Sbs,10000
Aceh,Nagan Raya,Seunagan,10000
Aceh,Nagan Raya,Seunagan Timur,10000
Aceh,Nagan Raya,Suka Makmue,10000
Aceh,Nagan Raya,Tadu Raya,10000
Aceh,Nagan Raya,Tripa Makmur,10000
Aceh,Pidie,Batee,10000
Aceh,Pidie,Delima,10000
Aceh,Pidie,Geumpang,10000
Aceh,Pidie,Glumpang Baro,10000
Aceh,Pidie,Glumpang Tiga,10000
Aceh,Pidie,Grong Grong,10000
Aceh,Pidie,Indra Jaya,10000
Aceh,Pidie,Kembang Tanjong,10000
Aceh,Pidie,Keumala,10000
Aceh,Pidie,Mana,10000
Aceh,Pidie,Mila,10000
Aceh,Pidie,Muara Tiga,10000
Aceh,Pidie,Mutiara,10000
Aceh,Pidie,Mutiara Timur,10000
Aceh,Pidie,Padang Tiji,10000
Aceh,Pidie,Peukan Baro,10000
Aceh,Pidie,Pidie,10000
Aceh,Pidie,Sakti,10000
Aceh,Pidie,Sigli,10000
Aceh,Pidie,Simpang Tiga-Sgl,10000
Aceh,Pidie,Tangse,10000
Aceh,Pidie,Tiro,10000
Aceh,Pidie,Titue,10000
Aceh,Pidie Jaya,Bandar,10000
Aceh,Pidie Jaya,Bandar Baru,10000
Aceh,Pidie Jaya,Bandar Dua,10000
Aceh,Pidie Jaya,Jangka Buya,10000
Aceh,Pidie Jaya,Meurah Dua,10000
Aceh,Pidie Jaya,Meureudu,10000
Aceh,Pidie Jaya,Pante Raja,10000
Aceh,Pidie Jaya,Trienggadeng,10000
Aceh,Pidie Jaya,Ulim,10000
Aceh,Simeulue,Alapan,15000
Aceh,Simeulue,Salang,15000
Aceh,Simeulue,Simeulue Barat,15000
Aceh,Simeulue,Simeulue Cut,15000
Aceh,Simeulue,Simeulue Tengah,15000
Aceh,Simeulue,Simeulue Timur,15000
Aceh,Simeulue,Teluk Dalam-Snb,15000
Aceh,Simeulue,Teupah Barat,15000
Aceh,Simeulue,Teupah Selatan,15000
Aceh,Simeulue,Teupah Tengah,15000
Aceh,Banda Aceh,Baiturrahman,10000
Aceh,Banda Aceh,Banda Raya,10000
Aceh,Banda Aceh,Jaya Baru,10000
Aceh,Banda Aceh,Kuta Alam,10000
Aceh,Banda Aceh,Kuta Raja,10000
Aceh,Banda Aceh,Lueng Bata,10000
Aceh,Banda Aceh,Meuraksa,10000
Aceh,Banda Aceh,Syiah Kuala,10000
Aceh,Banda Aceh,Ulee Kareng,10000
Aceh,Kota Langsa,Langsa Barat,10000
Aceh,Kota Langsa,Langsa Baro,10000
Aceh,Kota Langsa,Langsa Kota,10000
Aceh,Kota Langsa,Langsa Lama ,10000
Aceh,Kota Langsa,Langsa Timur,10000
Aceh,Kota Lhokseumawe,Banda Sakti,10000
Aceh,Kota Lhokseumawe,Blang Mangat,10000
Aceh,Kota Lhokseumawe,Muara Dua,10000
Aceh,Kota Lhokseumawe,Muara Satu,10000
Aceh,Kota Sabang,Sukajaya-Sab,15000
Aceh,Kota Sabang,Sukakarya-Sab,15000
Aceh,Subulussalam,Longkip,10000
Aceh,Subulussalam,Penanggalan,10000
Aceh,Subulussalam,Rudeng,10000
Aceh,Subulussalam,Simpang Kiri,10000
Aceh,Subulussalam,Sultan Daulat,10000
Bali,Kab Badung,Abiansemal,6000
Bali,Kab Badung,Kuta,6000
Bali,Kab Badung,Kuta Selatan,6000
Bali,Kab Badung,Kuta Utara,6000
Bali,Kab Badung,Mengwi,6000
Bali,Kab Badung,Petang,6000
Bali,Bangli,Bangli,6000
Bali,Bangli,Kintamani,6000
Bali,Bangli,Susut,6000
Bali,Bangli,Tembuku,6000
Bali,Kab Buleleng,Banjar-Sga,6000
Bali,Kab Buleleng,Buleleng,6000
Bali,Kab Buleleng,Busung Biu,6000
Bali,Kab Buleleng,Gerokgak,6000
Bali,Kab Buleleng,Kubutambahan,6000
Bali,Kab Buleleng,Sawan,6000
Bali,Kab Buleleng,Seririt,6000
Bali,Kab Buleleng,Sukasada,6000
Bali,Kab Buleleng,Tejakula,6000
Bali,Kab Gianyar,Belah Batuh,6000
Bali,Kab Gianyar,Gianyar,6000
Bali,Kab Gianyar,Payangan,6000
Bali,Kab Gianyar,Sukawati,6000
Bali,Kab Gianyar,Tampak Siring,6000
Bali,Kab Gianyar,Tegallalang,6000
Bali,Kab Gianyar,Ubud,6000
Bali,Jembrana,Jembrana,6000
Bali,Jembrana,Melaya,6000
Bali,Jembrana,Mendoyo,6000
Bali,Jembrana,Negara,6000
Bali,Jembrana,Pekutatan,6000
Bali,Karangasem,Abang,6000
Bali,Karangasem,Bebandem,6000
Bali,Karangasem,Karang Asem,6000
Bali,Karangasem,Kubu-Apu,6000
Bali,Karangasem,Manggis,6000
Bali,Karangasem,Rendang,6000
Bali,Karangasem,Selat-Apu,6000
Bali,Karangasem,Sidemen,6000
Bali,Kab Klungkung,Banjarangkan,6000
Bali,Kab Klungkung,Dawan,6000
Bali,Kab Klungkung,Klungkung,6000
Bali,Kab Klungkung,Nusa Penida,6000
Bali,Tabanan,Baturiti,6000
Bali,Tabanan,Kediri-Tnw,6000
Bali,Tabanan,Kerambitan,6000
Bali,Tabanan,Marga,6000
Bali,Tabanan,Penebel,6000
Bali,Tabanan,Pupuan,6000
Bali,Tabanan,Selemadeg,6000
Bali,Tabanan,Selemadeg Barat,6000
Bali,Tabanan,Selemadeg Timur,6000
Bali,Tabanan,Tabanan,6000
Bali,Denpasar,Denpasar Barat,5000
Bali,Denpasar,Denpasar Selatan,5000
Bali,Denpasar,Denpasar Timur,5000
Bali,Denpasar,Denpasar Utara,5000
Banten,Kab Lebak,Banjarsari-Rks,3500
Banten,Kab Lebak,Bayah,3500
Banten,Kab Lebak,Bojongmanik,3500
Banten,Kab Lebak,Cibadak-Rks,3500
Banten,Kab Lebak,Cibeber-Rks,3500
Banten,Kab Lebak,Cigemblong,3500
Banten,Kab Lebak,Cihara,3500
Banten,Kab Lebak,Cijaku,3500
Banten,Kab Lebak,Cikulur,3500
Banten,Kab Lebak,Cileles,3500
Banten,Kab Lebak,Cilograng,3500
Banten,Kab Lebak,Cimarga,3500
Banten,Kab Lebak,Cipanas-Rks,3500
Banten,Kab Lebak,Cirinten,3500
Banten,Kab Lebak,Curugbitung,3500
Banten,Kab Lebak,Gunung Kencana,3500
Banten,Kab Lebak,Kalang Anyar,3500
Banten,Kab Lebak,Lebak Gedong,3500
Banten,Kab Lebak,Leuwi Damar,3500
Banten,Kab Lebak,Maja-Rks,3500
Banten,Kab Lebak,Malingping,3500
Banten,Kab Lebak,Muncang,3500
Banten,Kab Lebak,Panggarangan,3500
Banten,Kab Lebak,Rangkas Bitung,3500
Banten,Kab Lebak,Sajira,3500
Banten,Kab Lebak,Sobang-Rks,3500
Banten,Kab Lebak,Wanasalam,3500
Banten,Kab Lebak,Warung Gunung,3500
Banten,Kab Pandeglang,Angsana-Pgl,3500
Banten,Kab Pandeglang,Banjar-Pgl,3500
Banten,Kab Pandeglang,Bojong-Pgl,3500
Banten,Kab Pandeglang,Cadasari,3500
Banten,Kab Pandeglang,Carita,3500
Banten,Kab Pandeglang,Cibaliung,3500
Banten,Kab Pandeglang,Cibitung-Pgl,3500
Banten,Kab Pandeglang,Cigeulis,3500
Banten,Kab Pandeglang,Cikedal,3500
Banten,Kab Pandeglang,Cikeusik,3500
Banten,Kab Pandeglang,Cimanggu-Pgl,3500
Banten,Kab Pandeglang,Cimanuk,3500
Banten,Kab Pandeglang,Cipeucang,3500
Banten,Kab Pandeglang,Cisata,3500
Banten,Kab Pandeglang,Jiput,3500
Banten,Kab Pandeglang,Kadu Hejo,3500
Banten,Kab Pandeglang,Karang Tanjung,3500
Banten,Kab Pandeglang,Koroncong,3500
Banten,Kab Pandeglang,Labuan-Pgl,3500
Banten,Kab Pandeglang,Majasari,3500
Banten,Kab Pandeglang,Mandala Wangi,3500
Banten,Kab Pandeglang,Mekarjaya,3500
Banten,Kab Pandeglang,Menes,3500
Banten,Kab Pandeglang,Munjul,3500
Banten,Kab Pandeglang,Pagelaran-Pgl,3500
Banten,Kab Pandeglang,Pandeglang,3500
Banten,Kab Pandeglang,Panimbang,3500
Banten,Kab Pandeglang,Patia,3500
Banten,Kab Pandeglang,Picung,3500
Banten,Kab Pandeglang,Pulosari-Pgl,3500
Banten,Kab Pandeglang,Saketi,3500
Banten,Kab Pandeglang,Sindang Resmi,3500
Banten,Kab Pandeglang,Sobang-Pgl,3500
Banten,Kab Pandeglang,Sukaresmi-Pgl,3500
Banten,Kab Pandeglang,Sumur,3500
Banten,Kab Serang,Anyar,3600
Banten,Kab Serang,Bandulu,3600
Banten,Kab Serang,Banjarsari,3600
Banten,Kab Serang,Bumihara,3600
Banten,Kab Serang,Cikoneng,3600
Banten,Kab Serang,Grogol Indah,3600
Banten,Kab Serang,Kosambironyok,3600
Banten,Kab Serang,Mekarsari,3600
Banten,Kab Serang,Sindang Mandi,3600
Banten,Kab Serang,Sindangkarya,3600
Banten,Kab Serang,Tambang Ayam,3600
Banten,Kab Serang,Tanjung Manis,3600
Banten,Kab Tangerang,Balaraja,3600
Banten,Kab Tangerang,Cikupa,3600
Banten,Kab Tangerang,Cisauk,3600
Banten,Kab Tangerang,Cisoka,3600
Banten,Kab Tangerang,Curug-Bal,3600
Banten,Kab Tangerang,Gunung Kaler,3600
Banten,Kab Tangerang,Jambe,3600
Banten,Kab Tangerang,Jayanti,3600
Banten,Kab Tangerang,Kelapa Dua,3600
Banten,Kab Tangerang,Kemiri-Bal,3600
Banten,Kab Tangerang,Kosambi,3600
Banten,Kab Tangerang,Kresek,3600
Banten,Kab Tangerang,Kronjo,3600
Banten,Kab Tangerang,Legok,3600
Banten,Kab Tangerang,Mauk ,3600
Banten,Kab Tangerang,Mekar Baru,3600
Banten,Kab Tangerang,Pagedangan,3600
Banten,Kab Tangerang,Pakuhaji,3600
Banten,Kab Tangerang,Panongan,3600
Banten,Kab Tangerang,Pasar Kemis,3600
Banten,Kab Tangerang,Rajeg,3600
Banten,Kab Tangerang,Sepatan,3600
Banten,Kab Tangerang,Sepatan Timur,3600
Banten,Kab Tangerang,Sindang Jaya,3600
Banten,Kab Tangerang,Solear,3600
Banten,Kab Tangerang,Suka Diri,3600
Banten,Kab Tangerang,Sukamulya,3600
Banten,Kab Tangerang,Teluk Naga,3600
Banten,Kab Tangerang,Tigaraksa,3600
Banten,Kota Cilegon,Cibeber-Cil,3600
Banten,Kota Cilegon,Cilegon,3600
Banten,Kota Cilegon,Citangkil,3600
Banten,Kota Cilegon,Ciwandan,3600
Banten,Kota Cilegon,Gerogol,3600
Banten,Kota Cilegon,Jombang-Cil,3600
Banten,Kota Cilegon,Pulo Merak,3600
Banten,Kota Cilegon,Purwakarta-Cil,3600
Banten,Kota Serang,Cipocok Jaya,3600
Banten,Kota Serang,Curug-Seg,3600
Banten,Kota Serang,Kasemen,3600
Banten,Kota Serang,Serang,3600
Banten,Kota Serang,Taktakan,3600
Banten,Kota Serang,Walantaka,3600
Banten,Kota Tangerang,Batu Ceper,3500
Banten,Kota Tangerang,Benda,3500
Banten,Kota Tangerang,Cibodas,3500
Banten,Kota Tangerang,Ciledug-Tgr,3500
Banten,Kota Tangerang,Cipondoh,3500
Banten,Kota Tangerang,Jatiuwung,3500
Banten,Kota Tangerang,Karang Tengah-Tgr,3500
Banten,Kota Tangerang,Karawaci,3500
Banten,Kota Tangerang,Larangan-Tgr,3500
Banten,Kota Tangerang,Neglasari,3500
Banten,Kota Tangerang,Periuk,3500
Banten,Kota Tangerang,Pinang,3500
Banten,Kota Tangerang,Tangerang,3500
Banten,Kota Tangerang Selatan,Ciputat,3600
Banten,Kota Tangerang Selatan,Ciputat Timur,3600
Banten,Kota Tangerang Selatan,Pamulang,3600
Banten,Kota Tangerang Selatan,Pondok Aren,3600
Banten,Kota Tangerang Selatan,Serpong,3600
Banten,Kota Tangerang Selatan,Serpong Utara,3600
Banten,Kota Tangerang Selatan,Setu-Cip,3600
